615666,2021-Apr-20 01:49:33,hgfqq.wam,AIR,FIRE,HEAT,TREE,-,1,850000
615638,2021-Apr-20 01:48:23,hgfqq.wam,AIR,FIRE,FIRE,TREE,-,1,820000
615620,2021-Apr-20 01:47:47,hgfqq.wam,AIR,AIR,TREE,WATER,-,1,820000
615610,2021-Apr-20 01:47:30,hgfqq.wam,AIR,AIR,FIRE,TREE,-,1,820000
615598,2021-Apr-20 01:47:09,hgfqq.wam,AIR,EARTH,FIRE,TREE,-,1,820000
615114,2021-Apr-20 01:05:12,bz2aw.wam,HEAT,HEAT,LIFE,WATER,-,1,370000
615055,2021-Apr-20 00:59:08,bz2aw.wam,HEAT,LIFE,PRESS,WATER,-,1,370000
614916,2021-Apr-20 00:52:30,bz2aw.wam,HEAT,LIFE,WATER,WATER,-,1,340000
614876,2021-Apr-20 00:46:24,bo5r.wam,EARTH,EARTH,LAVA,WATER,-,3,70000
614525,2021-Apr-20 00:27:33,rrwb.wam,BOILER,HEAT,PRESS,WATER,-,1,850000
614515,2021-Apr-20 00:27:12,hgfqq.wam,FIRE,TREE,WATER,WATER,-,2,820000
614021,2021-Apr-19 23:51:25,hgfqq.wam,EARTH,FIRE,FIRE,TREE,-,2,820000
613997,2021-Apr-19 23:47:29,slwrc.wam,AIR,EARTH,FIRE,HEAT,-,1,70000
613580,2021-Apr-19 23:24:39,hgfqq.wam,EARTH,EARTH,STEAM,TREE,-,1,850000
613565,2021-Apr-19 23:23:48,lbqay.wam,CLOUD,OCEAN,RAIN,WIND,-,1,640000
611313,2021-Apr-19 22:14:34,kdoqy.wam,AIR,RAIN,WIND,WIND,-,1,310000
610701,2021-Apr-19 21:57:27,rnjre.wam,EARTH,SEA,STEAM,WATER,-,1,100000
609346,2021-Apr-19 20:43:29,tjiqu.wam,EARTH,EARTH,EARTH,METAL,-,2,700000
608424,2021-Apr-19 20:20:26,uzuqu.wam,DEW,EARTH,FIRE,PLANT,-,1,820000
606775,2021-Apr-19 19:15:01,unbehindable,DESERT,HEAT,STORM,WIND,-,1,3460000
606695,2021-Apr-19 19:11:21,yqzam.wam,PLANT,PLANT,SOUND,SOUND,-,1,1960000
606541,2021-Apr-19 19:05:02,hi1qy.wam,BULB,HEAT,PLANT,WATER,-,1,3460000
604391,2021-Apr-19 17:38:22,x4ur4.wam,FIRE,GARBAGE,MUD,WATER,-,2,100000
603489,2021-Apr-19 16:54:30,syfb4.wam,AIR,DUST,DUST,PRESS,-,1,130000
601161,2021-Apr-19 15:25:20,unbehindable,DESERT,STORM,WIND,WIND,-,1,3550000
600682,2021-Apr-19 14:55:41,3jpqw.wam,BOILER,HEAT,PRESS,TREE,-,1,1630000
600161,2021-Apr-19 14:38:58,bzraw.wam,DESERT,HEAT,SAND,WIND,-,1,3190000
599655,2021-Apr-19 14:21:16,bzraw.wam,DESERT,HEAT,WIND,WIND,-,1,2860000
599241,2021-Apr-19 14:09:20,rekqk.wam,COAL,COAL,EXPLOSN,STONE,-,2,970000
598222,2021-Apr-19 13:01:13,nhvqy.wam,COAL,LAVA,PRESS,SAND,-,1,820000
597022,2021-Apr-19 12:22:21,hypnokraken1,FIRE,MUD,WATER,WATER,-,1,70000
596875,2021-Apr-19 12:08:03,z51bk.wam,AIR,AIR,LAVA,MUD,-,1,100000
596632,2021-Apr-19 11:48:05,fs1r2.wam,EARTH,FIRE,HEAT,PRESS,-,2,100000
596379,2021-Apr-19 11:32:48,prrplfrog.gm,BEACH,EARTH,GARBAGE,WATER,-,1,1450000
596350,2021-Apr-19 11:30:50,prrplfrog.gm,ATMCBMB,BREAD,COMPASS,FIRE,-,1,9910000
596344,2021-Apr-19 11:30:36,nn.r.wam,DESERT,SAND,SAND,WIND,-,1,3610000
595562,2021-Apr-19 10:51:36,pikachu4ever,SNDCLCK,SNDCLCK,SNDCLCK,SNDCLCK,-,1,8320000
595338,2021-Apr-19 10:41:46,1zpay.wam,HEAT,OCEAN,PLANT,PRESS,-,1,400000
595137,2021-Apr-19 10:35:38,1zpay.wam,HEAT,LIFE,OCEAN,PRESS,-,1,520000
594702,2021-Apr-19 10:23:28,4uxr4.wam,AIR,GLASS,PRESS,PRESS,-,1,580000
594115,2021-Apr-19 10:11:39,xqjam.wam,ATMSPHE,DUST,DUST,WIND,-,1,340000
593879,2021-Apr-19 10:06:24,xqjam.wam,ATMSPHE,DUST,SAND,WIND,-,1,760000
593039,2021-Apr-19 09:45:45,hgfqq.wam,GLASS,METAL,SAND,SAND,SNDCLCK,6264,2080000
592821,2021-Apr-19 09:37:37,cmlr.wam,HURRCAN,SAND,WIND,WIND,-,1,1240000
592550,2021-Apr-19 09:21:52,cmlr.wam,BLADE,DIAMOND,DRKGLAS,DRKGLAS,-,1,2080000
592233,2021-Apr-19 09:13:47,cmlr.wam,DUST,HURRCAN,SAND,WIND,-,1,1150000
592019,2021-Apr-19 09:08:22,tjiqu.wam,KNIFE,PRESS,PRESS,TREE,-,1,4690000
591723,2021-Apr-19 09:00:42,cmlr.wam,DUST,SAND,SAND,STORM,-,1,1690000
591367,2021-Apr-19 08:50:03,cmlr.wam,DESERT,DUST,HURRCAN,SAND,-,1,3580000
591099,2021-Apr-19 08:40:49,cmlr.wam,DESERT,HURRCAN,SAND,SAND,-,1,4000000
590907,2021-Apr-19 08:33:51,4vnqu.wam,ATMCBMB,PRESS,PRESS,PRESS,-,1,3490000
590582,2021-Apr-19 08:12:45,ginay.wam,DUST,DUST,RAIN,RAIN,-,1,160000
590045,2021-Apr-19 07:34:46,wd4ra.wam,AIR,ENERGY,FIRE,FIRE,-,2,70000
588940,2021-Apr-19 06:54:18,hojr2.wam,EARTH,ENERGY,LAVA,RAIN,-,1,130000
588884,2021-Apr-19 06:50:38,hojr2.wam,GARBAGE,HEAT,PRESS,PRESS,-,1,160000
587416,2021-Apr-19 05:44:39,noqaw.wam,CLAY,FIRE,TOBACCO,TOBACCO,-,1,1330000
586593,2021-Apr-19 05:12:10,kdoqy.wam,AIR,ENERGY,ENERGY,PRESS,-,1,130000
585763,2021-Apr-19 04:08:08,cmlr.wam,BLADE,DIAMOND,GLASS,GLASS,-,1,2500000
585743,2021-Apr-19 04:04:05,kz.qw.wam,BULLET,PRESS,STEEL,STEEL,-,1,3580000
585515,2021-Apr-19 03:47:04,msmqw.wam,CLAY,CLAY,TOBACCO,TOBACCO,-,1,1960000
583954,2021-Apr-19 03:00:16,s51qy.wam,DUST,FIRE,GARBAGE,RAIN,-,1,130000
583264,2021-Apr-19 02:40:12,isfqw.wam,EARTH,GARBAGE,HEAT,RAIN,-,1,130000
583152,2021-Apr-19 02:36:04,kdoqy.wam,AIR,EARTH,GLASS,SAND,-,1,970000
581558,2021-Apr-19 01:52:34,xzfb2.wam,EARTHQ,ENERGY,GARBAGE,WATER,-,1,190000
579939,2021-Apr-19 00:56:53,kz.qw.wam,BULLET,STEEL,STEEL,STEEL,-,1,4510000
577856,2021-Apr-19 00:15:17,wl4ay.wam,AIR,COAL,COAL,STONE,-,2,670000
575636,2021-Apr-18 23:16:06,lmzb2.wam,ATMSPHE,EARTH,RAIN,STEAM,-,1,220000
574278,2021-Apr-18 22:52:24,icoay.wam,EARTH,GARBAGE,PLANT,WATER,-,1,220000
570928,2021-Apr-18 22:05:25,pikachu4ever,BREAD,FLOUR,POT,WATER,-,1,8380000
569715,2021-Apr-18 21:50:25,44fr.wam,HORIZON,LIFE,SKY,SUN,-,1,3010000
568645,2021-Apr-18 21:29:49,hgfqq.wam,FLOUR,HEAT,POT,WATER,BREAD,600,4210000
567902,2021-Apr-18 21:01:59,p4lqm.wam,ENERGY,ENERGY,ENERGY,PLANT,-,1,280000
567429,2021-Apr-18 20:37:47,hh2qw.wam,FIRE,FIRE,TOBACCO,WATER,-,1,370000
566513,2021-Apr-18 20:00:24,ppdbi.wam,BOILER,WATER,WATER,WATER,-,1,790000
566461,2021-Apr-18 19:57:30,tuzr4.wam,ENERGY,MUD,PRESS,STEAM,-,1,160000
566309,2021-Apr-18 19:48:45,hjxb4.wam,AIR,EARTH,EARTH,HEAT,-,1,70000
565412,2021-Apr-18 18:54:01,in2aw.wam,AIR,AIR,SEA,SUN,-,1,670000
565297,2021-Apr-18 18:46:05,qqrb4.wam,DESERT,ENERGY,SAND,STORM,-,2,3790000
565280,2021-Apr-18 18:45:17,xqjam.wam,DESERT,DUST,DUST,STORM,-,1,3370000
565246,2021-Apr-18 18:43:32,gtiay.wam,EARTH,LIFE,PLANT,WATER,-,1,460000
565108,2021-Apr-18 18:37:36,sbybc.wam,EARTH,EARTH,ENERGY,MUD,-,1,100000
564227,2021-Apr-18 17:51:48,m53ay.wam,CARROT,CARROT,CARROT,CARROT,-,1,880000
564226,2021-Apr-18 17:51:48,qqrb4.wam,DESERT,SAND,STORM,STORM,-,1,4480000
563830,2021-Apr-18 17:37:57,lp3b2.wam,FIRE,FIRE,PLANT,SUN,-,1,790000
563731,2021-Apr-18 17:32:38,lp3b2.wam,FIRE,WIND,WIND,WIND,-,1,400000
563726,2021-Apr-18 17:32:24,lp3b2.wam,FIRE,FIRE,WIND,WIND,-,1,280000
563355,2021-Apr-18 17:19:22,a.zra.wam,CLOUD,FOG,RAIN,SUN,-,1,1330000
562807,2021-Apr-18 16:51:28,a.zra.wam,CLOUD,CLOUD,RAIN,SUN,-,1,1270000
562659,2021-Apr-18 16:39:49,rder2.wam,ALCOHOL,METAL,TREE,TREE,-,1,2440000
561904,2021-Apr-18 16:14:12,yhsre.wam,AIR,SUN,TREE,WATER,-,1,1420000
561129,2021-Apr-18 15:54:20,rder2.wam,DUST,SAND,SAND,WIND,-,1,1090000
560115,2021-Apr-18 15:16:59,sa4qw.wam,DUST,DUST,FIRE,FIRE,-,1,100000
560097,2021-Apr-18 15:15:37,sa4qw.wam,EARTH,EARTH,STONE,STONE,-,1,220000
559964,2021-Apr-18 15:09:11,dp1ra.wam,FIRE,WATER,WATER,WIND,-,1,160000
559895,2021-Apr-18 15:06:22,v3eaw.wam,ATMCBMB,ATMCBMB,RIVER,RIVER,-,1,8800000
559874,2021-Apr-18 15:05:41,rm1qy.wam,AIR,DESERT,DESERT,FIRE,-,1,5140000
559865,2021-Apr-18 15:05:19,rm1qy.wam,DESERT,FIRE,FIRE,FIRE,-,1,2590000
559855,2021-Apr-18 15:05:02,rm1qy.wam,DESERT,DESERT,FIRE,FIRE,-,1,5140000
559846,2021-Apr-18 15:04:39,rm1qy.wam,ATMCBMB,DESERT,EARTH,FIRE,-,1,5950000
559837,2021-Apr-18 15:04:06,rm1qy.wam,DESERT,EARTH,FIRE,HURRCAN,-,1,3100000
559832,2021-Apr-18 15:03:54,b5naw.wam,MUD,MUD,PRESS,SAND,-,1,580000
559825,2021-Apr-18 15:03:33,rm1qy.wam,ATMCBMB,ATMCBMB,DESERT,DESERT,-,1,11860000
559337,2021-Apr-18 14:47:25,pt.ay.wam,MUD,POT,RIVER,WATER,-,1,2740000
558592,2021-Apr-18 14:31:24,pt.ay.wam,AIR,DESERT,HURRCAN,SAND,-,1,3550000
558492,2021-Apr-18 14:28:30,kdoqy.wam,CLAY,PRESS,SAND,WATER,-,1,1150000
558282,2021-Apr-18 14:24:02,rder2.wam,DUST,DUST,PRESS,PRESS,-,1,160000
558114,2021-Apr-18 14:21:17,kdoqy.wam,CLAY,HEAT,PRESS,STEAM,-,1,760000
558023,2021-Apr-18 14:18:01,pt.ay.wam,MUD,MUD,POT,RIVER,-,1,2770000
556824,2021-Apr-18 13:50:34,nhvqy.wam,COAL,HEAT,LAVA,SAND,-,1,820000
556171,2021-Apr-18 13:40:13,2tmay.wam,GRASS,GRASS,RIVER,RIVER,-,1,2560000
555304,2021-Apr-18 13:30:05,wgab2.wam,AIR,SAND,STONE,WATER,-,1,580000
555262,2021-Apr-18 13:29:04,2tmay.wam,PLANT,PLANT,RIVER,RIVER,-,1,2380000
553580,2021-Apr-18 13:00:20,sxyqy.wam,COAL,COAL,WATER,WATER,-,1,580000
553549,2021-Apr-18 12:58:19,p4lqm.wam,CLOUD,MNTAIN,RAIN,RAIN,RIVER,607,1030000
553519,2021-Apr-18 12:51:17,p4lqm.wam,MNTAIN,PRESS,RAIN,WATER,-,1,730000
553509,2021-Apr-18 12:47:55,p4lqm.wam,MNTAIN,RAIN,STEAM,WATER,-,1,730000
553466,2021-Apr-18 12:45:40,p4lqm.wam,CLOUD,MNTAIN,RAIN,WATER,-,1,1000000
553456,2021-Apr-18 12:45:09,p4lqm.wam,ATMSPHE,MNTAIN,RAIN,WATER,-,1,820000
553040,2021-Apr-18 11:42:42,jjqr.wam,EARTH,GARBAGE,GARBAGE,MUD,-,1,130000
552088,2021-Apr-18 10:43:49,3yob2.wam,DUST,DUST,FIRE,PRESS,-,2,130000
551925,2021-Apr-18 10:36:31,u1ray.wam,GEYSER,MNTAIN,PRESS,RAIN,-,1,910000
551676,2021-Apr-18 10:23:18,cloay.wam,AIR,DUST,PRESS,WIND,-,3,220000
547004,2021-Apr-18 03:08:18,zbsau.wam,LAVA,STONE,WATER,WATER,-,1,160000
546967,2021-Apr-18 03:03:58,zbsau.wam,SEA,SEA,STONE,STONE,-,1,280000
546929,2021-Apr-18 03:00:20,zbsau.wam,EARTH,RAIN,SEA,STONE,-,1,190000
546889,2021-Apr-18 02:51:45,yhsre.wam,SEA,SEA,SUN,WIND,-,1,820000
546872,2021-Apr-18 02:50:06,zbsau.wam,EARTH,EARTHQ,WATER,WATER,-,1,130000
546638,2021-Apr-18 02:34:27,yhsre.wam,AIR,ENERGY,PRESS,WIND,-,7,220000
546502,2021-Apr-18 02:19:31,zbsau.wam,EARTH,HEAT,LAVA,PRESS,-,1,130000
546110,2021-Apr-18 01:47:00,ulwb2.wam,DUST,PRESS,SAND,WIND,-,1,670000
545953,2021-Apr-18 01:42:13,krgb.wam,FIRE,GLASS,PRESS,PRESS,-,1,580000
545860,2021-Apr-18 01:36:57,hh2qw.wam,BOILER,HEAT,TREE,WATER,-,1,1600000
545124,2021-Apr-18 00:34:01,212qw.wam,EARTH,EARTH,EARTH,GRASS,-,1,280000
545118,2021-Apr-18 00:33:43,kdoqy.wam,EARTH,MNTAIN,MUD,WATER,-,1,700000
545097,2021-Apr-18 00:32:46,kdoqy.wam,EARTH,MNTAIN,MUD,RAIN,-,1,730000
544953,2021-Apr-18 00:25:18,hi1qy.wam,BULB,EARTH,EARTH,PLANT,-,1,3430000
544923,2021-Apr-18 00:15:50,hi1qy.wam,BULB,PLANT,PLANT,PLANT,-,1,3730000
544450,2021-Apr-17 23:50:55,1zpay.wam,AIR,FIRE,GARBAGE,MUD,-,3,100000
544290,2021-Apr-17 23:40:52,nhvqy.wam,COAL,EARTH,LAVA,SAND,-,1,790000
543977,2021-Apr-17 23:18:40,gsoaw.wam,DUST,DUST,SAND,WIND,-,1,670000
543964,2021-Apr-17 23:17:41,goyrc.wam,EARTH,MUD,RAIN,STONE,-,1,190000
543896,2021-Apr-17 23:10:24,goyrc.wam,EARTH,MUD,STONE,WATER,-,1,160000
543088,2021-Apr-17 21:55:17,hi1qy.wam,BULB,PLANT,PLANT,WATER,-,1,3580000
543080,2021-Apr-17 21:53:43,pt.ay.wam,FIRE,METAL,TREE,WATER,-,2,1480000
542935,2021-Apr-17 21:42:39,tgrqy.wam,ELECTRC,WATER,WATER,WATER,-,1,1450000
542855,2021-Apr-17 21:36:21,pt.ay.wam,METAL,METAL,PRESS,PRESS,-,1,1420000
542631,2021-Apr-17 21:28:53,pt.ay.wam,PRESS,PRESS,STEEL,STEEL,-,1,2020000
542412,2021-Apr-17 21:18:26,pt.ay.wam,ALCOHOL,ALCOHOL,CACTUS,CACTUS,-,1,3100000
541506,2021-Apr-17 20:38:22,3jpqw.wam,ELECTRC,ELECTRC,WATER,WATER,-,1,2860000
540827,2021-Apr-17 20:14:54,pu2aw.wam,BULLET,BULLET,BULLET,STEEL,-,1,5770000
540726,2021-Apr-17 20:12:07,kdoqy.wam,DIAMOND,ENERGY,ENERGY,ENERGY,-,1,520000
538622,2021-Apr-17 18:54:47,kthay.wam,AIR,ASH,FIRE,FIRE,-,1,640000
537405,2021-Apr-17 18:18:15,.ilbc.wam,EARTH,OCEAN,RAIN,WATER,-,1,220000
536727,2021-Apr-17 17:44:54,b5naw.wam,AIR,ENERGY,PLANT,SUN,-,1,820000
536348,2021-Apr-17 16:59:51,.ilbc.wam,EARTH,PRESS,RAIN,RAIN,-,1,130000
535716,2021-Apr-17 16:24:42,o5gqy.wam,MNTAIN,PRESS,PRESS,WATER,-,1,730000
535514,2021-Apr-17 16:05:36,.ilbc.wam,EARTH,PRESS,RAIN,WATER,-,1,100000
534984,2021-Apr-17 15:35:08,.ilbc.wam,EARTH,ENERGY,OCEAN,RAIN,-,1,250000
534661,2021-Apr-17 15:05:29,gifter.king,METAL,METAL,TREE,TREE,-,1,2920000
532631,2021-Apr-17 13:36:59,qrjau.wam,EXPLOSN,GUNPWDR,GUNPWDR,STONE,-,1,670000
532358,2021-Apr-17 13:04:54,hjnr.wam,ENERGY,GARBAGE,HEAT,WATER,-,1,130000
532080,2021-Apr-17 12:27:08,e1ib2.wam,AIR,FIRE,FIRE,RAIN,-,2,70000
531936,2021-Apr-17 11:45:35,jzira.wam,ENERGY,FIRE,GUNPWDR,GUNPWDR,-,1,310000
531771,2021-Apr-17 11:21:58,1srre.wam,AIR,GARBAGE,RAIN,SEA,-,1,130000
531757,2021-Apr-17 11:20:31,1srre.wam,EARTHQ,ENERGY,LAVA,OCEAN,-,1,340000
531743,2021-Apr-17 11:14:34,fvmrc.wam,ATMSPHE,DUST,WATER,WIND,-,1,310000
531175,2021-Apr-17 09:42:09,lthb.wam,AIR,ENERGY,FIRE,MUD,-,1,100000
530997,2021-Apr-17 08:42:05,212qw.wam,GARBAGE,GARBAGE,HEAT,WATER,-,2,130000
530858,2021-Apr-17 08:27:06,t5qb2.wam,ENERGY,ENERGY,ENERGY,HEAT,-,1,160000
529340,2021-Apr-17 05:46:58,kdoqy.wam,AIR,WATER,WIND,WIND,-,1,280000
528620,2021-Apr-17 04:59:41,2twb2.wam,CACTUS,FIRE,FIRE,WATER,-,1,1390000
528600,2021-Apr-17 04:55:26,lknbi.wam,DUST,EARTH,FIRE,FIRE,-,3,70000
528569,2021-Apr-17 04:42:34,pkvb2.wam,BLADE,RUST,STEAM,WATER,-,1,1870000
528568,2021-Apr-17 04:42:23,goyrc.wam,PRESS,RAIN,RAIN,RAIN,-,1,160000
528419,2021-Apr-17 04:09:24,2frba.wam,EARTH,SUN,TREE,WATER,-,1,1420000
528212,2021-Apr-17 03:41:51,h2mba.wam,EARTH,GARBAGE,PRESS,WATER,-,1,100000
527793,2021-Apr-17 02:53:20,nhqqy.wam,GRASS,WATER,WATER,WATER,-,1,280000
527500,2021-Apr-17 01:45:38,rvmb2.wam,FIRE,LAVA,RAIN,WATER,-,2,100000
527400,2021-Apr-17 01:36:07,t2nqy.wam,GEYSER,MNTAIN,OCEAN,RAIN,-,1,1030000
527384,2021-Apr-17 01:34:38,t2nqy.wam,GEYSER,MNTAIN,RAIN,SEA,-,1,910000
526742,2021-Apr-17 00:31:37,wc3ra.wam,EARTH,EARTH,EARTH,LAVA,-,1,70000
526725,2021-Apr-17 00:29:04,wc3ra.wam,EARTH,ENERGY,FIRE,FIRE,-,1,70000
526554,2021-Apr-17 00:05:27,jzira.wam,DUST,PRESS,RAIN,SEA,-,3,160000
526417,2021-Apr-16 23:44:10,olyaw.wam,OBSIDIN,OBSIDIN,PRESS,PRESS,-,1,340000
526153,2021-Apr-16 23:28:41,olyaw.wam,FLOOD,FLOOD,FLOOD,MUD,-,1,520000
526145,2021-Apr-16 23:27:58,olyaw.wam,FLOOD,FLOOD,FLOOD,WATER,-,1,490000
526138,2021-Apr-16 23:27:35,olyaw.wam,EARTH,FLOOD,FLOOD,MUD,-,1,370000
526127,2021-Apr-16 23:26:47,olyaw.wam,FLOOD,FLOOD,MUD,WATER,-,1,370000
526120,2021-Apr-16 23:25:59,olyaw.wam,FLOOD,FLOOD,WATER,WATER,-,1,340000
526111,2021-Apr-16 23:25:34,olyaw.wam,FLOOD,MUD,WATER,WATER,-,1,220000
526079,2021-Apr-16 23:24:14,olyaw.wam,EARTH,MUD,MUD,MUD,-,1,130000
525090,2021-Apr-16 22:25:19,.ilbc.wam,EARTH,OCEAN,RAIN,RAIN,-,1,250000
525079,2021-Apr-16 22:24:45,vnalu.wam,AIR,FIRE,LAVA,WATER,-,3,70000
524988,2021-Apr-16 22:14:34,qyob4.wam,MNTAIN,SAND,WATER,WATER,-,1,1120000
524104,2021-Apr-16 20:56:30,wvhba.wam,EARTH,MUD,SEA,WATER,-,1,100000
524073,2021-Apr-16 20:53:20,qrjau.wam,OCEAN,RAIN,WAVE,WAVE,-,1,1000000
523891,2021-Apr-16 20:33:46,t3m5w.wam,GARBAGE,HEAT,MUD,SEA,-,1,160000
523730,2021-Apr-16 20:19:13,j1fba.wam,AIR,OCEAN,RAIN,WIND,-,1,340000
523190,2021-Apr-16 19:52:32,2tmay.wam,ALCOHOL,BOTTLE,CACTUS,WATER,-,1,2110000
523027,2021-Apr-16 19:34:55,cmlr.wam,ENERGY,HEAT,PLANT,PRESS,-,1,280000
523003,2021-Apr-16 19:31:52,fvmrc.wam,ALCOHOL,FIRE,PRESS,WATER,-,1,250000
522890,2021-Apr-16 19:25:19,cmlr.wam,HEAT,PLANT,PRESS,PRESS,-,1,280000
522813,2021-Apr-16 19:19:34,cmlr.wam,AIR,PLANT,PRESS,PRESS,-,1,250000
522687,2021-Apr-16 19:08:28,gifter.king,ATMCBMB,ATMCBMB,ATMCBMB,SUN,-,1,10720000
522493,2021-Apr-16 18:43:58,yr5b4.wam,ENERGY,FIRE,GARBAGE,LAVA,-,1,130000
522474,2021-Apr-16 18:39:47,mr.qw.wam,AIR,ATMSPHE,CLOUD,SEA,-,3,490000
522445,2021-Apr-16 18:34:19,dyqqy.wam,PLANT,PLANT,TOBACCO,WATER,-,1,670000
521978,2021-Apr-16 17:43:17,gifter.king,ALCOHOL,ALCOHOL,ALCOHOL,CACTUS,-,1,1930000
521424,2021-Apr-16 17:00:37,br4b4.wam,GARBAGE,GARBAGE,GARBAGE,STEAM,-,2,160000
520375,2021-Apr-16 16:07:10,gifter.king,ALCOHOL,ALCOHOL,ALCOHOL,ALCOHOL,-,1,760000
519289,2021-Apr-16 15:55:23,zfmqw.wam,EARTH,EARTH,ENERGY,RAIN,-,2,100000
517871,2021-Apr-16 15:38:31,kkqay.wam,FIRE,PLANT,WATER,WATER,-,2,190000
516404,2021-Apr-16 14:52:26,3uora.wam,FIRE,FIRE,PLANT,WATER,ALCOHOL,1630,190000
516287,2021-Apr-16 14:32:30,3uora.wam,FIRE,LIFE,PLANT,WATER,-,1,460000
516001,2021-Apr-16 13:36:23,i4nbc.wam,AIR,DUST,DUST,FIRE,-,3,100000
515544,2021-Apr-16 11:36:15,frcqu.wam,MNTAIN,STONE,SWAMP,WATER,-,1,1000000
515516,2021-Apr-16 11:32:49,frcqu.wam,MNTAIN,MUD,STONE,WATER,-,1,790000
515458,2021-Apr-16 11:24:03,212qw.wam,MNTAIN,SEA,WATER,WATER,-,1,700000
515096,2021-Apr-16 10:12:31,212qw.wam,ENERGY,MNTAIN,SEA,WATER,-,1,730000
514980,2021-Apr-16 09:35:10,dlsba.wam,LAVA,MUD,WATER,WATER,-,1,100000
514948,2021-Apr-16 09:15:27,iwtr4.wam,AIR,STORM,WATER,WATER,-,1,760000
514923,2021-Apr-16 09:03:10,dz3ra.wam,PLANT,POT,SUN,WATER,-,1,2440000
514782,2021-Apr-16 08:29:21,cmlr.wam,BOILER,BOILER,WATER,WATER,-,1,1540000
514362,2021-Apr-16 06:52:57,zipbg.wam,AIR,LAVA,PRESS,WATER,-,1,100000
513811,2021-Apr-16 04:54:26,.ilbc.wam,BOILER,STEAM,WATER,WHEAT,-,1,1630000
513514,2021-Apr-16 03:53:07,raccoonbrand,AIR,EARTH,HEAT,PRESS,-,1,100000
513351,2021-Apr-16 03:26:50,j.2rc.wam,EARTH,ENERGY,LAVA,STEAM,-,1,130000
513239,2021-Apr-16 03:11:42,s4z3c.wam,FIRE,GARBAGE,STEAM,WATER,-,1,100000
513139,2021-Apr-16 02:53:34,slwqy.wam,AIR,AIR,EARTHQ,SEA,-,3,160000
512794,2021-Apr-16 02:19:57,jzira.wam,DUST,DUST,EARTH,EARTH,-,1,100000
512679,2021-Apr-16 02:00:36,bnkra.wam,EARTH,EARTH,FIRE,LAVA,-,3,70000
512592,2021-Apr-16 01:35:37,kdoqy.wam,EARTH,PLANT,PLANT,RAIN,-,1,370000
512540,2021-Apr-16 01:22:22,kdoqy.wam,EARTH,PLANT,PLANT,WATER,-,1,340000
512505,2021-Apr-16 01:15:36,qtlre.wam,AIR,AIR,FIRE,SEA,-,1,70000
512447,2021-Apr-16 01:07:24,kdoqy.wam,EARTH,FIRE,PLANT,RAIN,-,1,220000
512279,2021-Apr-16 00:34:52,qrjau.wam,OBSIDIN,PRESS,PRESS,PRESS,-,1,250000
512260,2021-Apr-16 00:31:10,n.mre.wam,AIR,AIR,FIRE,MUD,-,3,70000
511360,2021-Apr-15 23:11:53,kdoqy.wam,AIR,HEAT,SEA,WIND,-,1,220000
510715,2021-Apr-15 22:25:12,2ndba.wam,DUST,GARBAGE,LAVA,MUD,-,1,160000
510078,2021-Apr-15 20:46:06,t5qb2.wam,BOILER,ENERGY,PRESS,WATER,-,1,850000
508479,2021-Apr-15 18:29:00,dz3ra.wam,HORIZON,HORIZON,STONE,SUN,-,1,3790000
507982,2021-Apr-15 16:54:17,errau.wam,DUST,RAIN,WATER,WIND,-,2,220000
507698,2021-Apr-15 15:48:18,lxrr4.wam,ENERGY,FIRE,GARBAGE,HEAT,-,1,130000
506956,2021-Apr-15 12:53:54,xw5qq.wam,HEAT,HEAT,OCEAN,OCEAN,-,1,400000
506843,2021-Apr-15 12:17:36,jzer4.wam,EARTH,LAVA,LAVA,RAIN,-,1,130000
506724,2021-Apr-15 11:48:02,y2ira.wam,EARTH,GARBAGE,MUD,WATER,-,1,100000
506447,2021-Apr-15 09:27:14,snvau.wam,FIRE,RAIN,RAIN,STEAM,-,1,130000
506422,2021-Apr-15 09:24:21,qrobe.wam,MUD,MUD,PRESS,PRESS,-,1,160000
506415,2021-Apr-15 09:21:27,qrobe.wam,PRESS,PRESS,RAIN,RAIN,-,1,160000
506366,2021-Apr-15 08:51:45,tuzr4.wam,DUST,ENERGY,LAVA,SEA,-,1,160000
506345,2021-Apr-15 08:37:45,t5qb2.wam,EARTHQ,WAVE,WIND,WIND,-,3,760000
506247,2021-Apr-15 08:18:51,yvfra.wam,AIR,DUST,SAND,STORM,-,1,1240000
505922,2021-Apr-15 06:48:02,efeba.wam,AIR,EARTH,EARTH,GARBAGE,-,7,70000
505843,2021-Apr-15 06:25:22,12wbc.wam,EARTH,FIRE,FIRE,STEAM,-,1,70000
505704,2021-Apr-15 05:12:43,rcyr2.wam,COAL,COAL,COAL,HEAT,-,1,880000
505324,2021-Apr-15 03:45:30,d1yb4.wam,GEYSER,WATER,WATER,WATER,-,2,220000
505091,2021-Apr-15 03:17:55,d1yb4.wam,FIRE,FIRE,FIRE,FLOOD,-,1,190000
505077,2021-Apr-15 03:16:03,wlbaw.wam,AIR,PRESS,RAIN,WATER,-,1,100000
504952,2021-Apr-15 03:01:47,kdoqy.wam,MUD,PLANT,RAIN,SUN,-,1,850000
504868,2021-Apr-15 02:50:47,.idra.wam,EARTHQ,OCEAN,WATER,WATER,-,1,280000
504069,2021-Apr-15 00:47:46,2jor4.wam,FIRE,FIRE,LAVA,WATER,-,2,70000
